COMMON_NAME,Molecule (RDKit Mol) (Fingerprint) (Bin),Atom count,Bond count,SlogP,SMR,TPSA,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBA,NumAmideBonds,NumHeteroAtoms,NumUnspecifiedStereocenters,NumRings,NumAromaticCarbocycles,NumSaturatedCarbocycles
Fluocinonide,0000101000000000000000000010000000000000000100000010000010000001000000001000000000000000000000000100000000000000010000110000000000100000000000000000000000000000000000000000001001000000000110000000000000000000000000001001000000000000000011000010000000000000100000010000001001010000000000000000000000000000000000000000010010000000100000000000000010010000000000000000000110000100000000001000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000010000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000110000000000000000100000000000000000000000000000000000000000000000000000000000000100000001000000000000001000000000000000000000000000000000000000000000000001000000000001000100000000000000000000000000000000010000000001001100000000010000100000100000000000,38,42,2.9376000000000015,118.42480000000008,99.13,494.21160980399986,7,1,3,7,0,9,0,5,0,3
Abacavir,0000100000000000000000000000000000000000000000000000000000000000000000000000100000000000100100000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000010000000000010000000000000000000000001000000010000000000000000100000000000000000000101000000000000000000010000000000000000000000000000000000000010000100000000000000000010000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000010000000000010000001000000000000010000001000000000000000000000000000000000000001000001000000000000000000000100000000000000000000000000000000000000000000001000100000000000000100000000100000000000000000000000000000000000000100000000100000000000100000000000000000000000000000000000010000000000001100000000,21,24,1.0922999999999996,79.74990000000001,101.88000000000001,286.15420919599995,7,4,4,7,0,7,0,4,0,1
Ibuprofen,0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000001000000100000000000000000000000000000000000100100001000000000000000000010000010010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000100000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000110000000000000000000000000000000000000000000001000000000000000000000000000000010,15,15,3.0732000000000017,61.03480000000004,37.3,206.130679816,2,1,4,1,0,2,1,1,1,0
Novobiocin,0000101000000000000000000000000000000000000000000000000010000000000000000000010000000010000001000100000000000000000000000000000000100000100000000000100000000000000000000000001000010010000000000000000000000000000000001000000000000001000000000100000000001010000000000000000000000000000000000000000001000000000000000010010000000100110000000000000000000010000000000000000100000100000000000000000000000000100000000000000000100000000000000000000010010110010000000000000001000000000000000000000000000000010100000000001000000000000000000000000011000000100000000000000010000000000010000001001000000000000000000000000000000000000000010000000000000000001000000001100000001010000100000000000000000000001000000010000000000100000000000000100000000000000000000000000000000000001000000001010000000000000000100000000001000000000000000000010000000000000000000000000000000000000000000100000000001000000100000010000100000000010000000000000001000000010000000000000100000000000000010000000000000000010000000001001000000000000000100000000000001000,44,47,3.6271200000000015,158.92099999999974,200.01,612.2319099719999,13,6,8,11,2,13,0,4,2,0
Benzylpenicillin,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000010000010000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000010001000000000000000000000000000010000000000000000000001010000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000101000000000000000000000000100000100000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000001000010000000000000000100000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000010101100000000000000000000000000000000000000000000100000000000000010010000000000000000001100001001000000000000001000000000000100000,24,26,0.8608,85.80450000000003,86.71,334.09872805599997,6,2,4,4,2,7,0,3,1,0
Nitrendipine,0000100000000000001000000000000000001000000000000000000000000000000000000000000000001000000000000000000000010000000001000000000000100000000000000100100010000000000000000000001000000010010000000000000000000000000000001000000000000000000000100000000000000000000000001000001000000000000000000000000001000000000010000000000000000100100000000000000000000000000000000000000000000100000000001000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000001000010000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000001010100000000000000100000000000000000000000000000000000001000000000100000000000000010000000000000000000000000001001000000000000000001000000000000000,26,27,2.5657000000000005,93.02210000000004,107.77,360.13213636,8,1,5,7,0,8,1,2,1,0
Mimosine,0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000100000000000000000000010000100000000000000000000000000000000000000000001000000000000000000000001000010000000001001000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000100000000000010000100000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001010000000000000100000000000000000000000000000000100000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000010,14,14,-1.0342000000000011,47.978000000000016,105.55,198.0640568,6,4,3,5,0,6,0,1,0,0
Tocainide,0000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000001000000000000000000000000000000001000000000000000000000000000000000000000001000000000000001000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000100000000000000000000000000000000000000000000000000010000000000010000000000010000000000000000001000000000000000001000000000000010,14,14,1.58914,58.195100000000025,55.120000000000005,192.126263132,3,3,2,2,1,3,1,1,1,0
Echothiophate,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000100000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000100000100000000000000000000000001000000000000001000001000000000000000000000000000,15,14,2.6069000000000004,66.21590000000005,35.53,256.11307764609,4,0,8,4,0,6,0,0,0,0
Praziquantel,0000100000000000000000000000000000000010000000000100000000000000000000000000000000000000100000000100010000000000000000000000000000100100000000000000000000000001000000000000001000000000000000000000000000000000000000001000000001000000000000000000000000010000000000000000000000000000000010000000000001000000000001000000000000000000000000000001000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000010000000000000000000000000000000000000000001000000000001010000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000001000000000100000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000010000000000100000000000000000000000000000000000000000000000011100,23,26,2.5349000000000013,87.75500000000005,40.620000000000005,312.183778008,4,0,1,2,2,4,1,4,1,1
Norfloxacin,0000000000000000000000000001000000000000000000000100000010000000000000000000000000000000100000000100000000000000000000010000000000100000000000010000100000000000000000000000001000000000000000000000000000000001000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000001000000000000000000000000000100000001001000000000000000000000101000000000000000000000100000000000000000100000000000000000000000000000000100000000000000000000001000000000000000000100000100100000000001000000000100000000000010000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000010000000000000001000000000011000000000100000000000000000000000,23,25,1.2683,85.88200000000005,74.57,319.133219656,6,2,3,5,0,7,0,3,1,0
Amoxicillin,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000010000000000000000000100000000000000000000000000000000000000000001000000000000000000010000000000000000000001000000000000000000001000000000000000000000000000000011000000010000000000000000001000000000000000010000000000010000000000000000000001010000000000000000000000100000000000000000000000000000000000000100010000000000000000000001000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000101000000000000000000000000100000100000000000000100000000000000000000000000100000000000000000000000010000000000000010000000000000000001000110000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000001000000000000100010,26,28,0.023700000000001165,90.69370000000002,132.96,365.104541708,8,5,4,6,2,9,0,3,1,0
Azlocillin,0000100000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000100000010000010000000000000000000100000000000000000000000000000000000000000001000000100000000000000000000000100000000001000000000000000000000000000000000000000000000000000001000000000000000000000000001000100010000000000000000000010000000000000000000001010000000000000000000000100000000000000000000000000000000000000100000000000000000000100001000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000101000000000000000000000001100000100000000000000100000000000000000000000100100000000100000000000000000000100000000000000000000000000001000010000000000000000100000000000000100000001000000000000000000000000000010000010000000000000000000000000000000000000000000010101100000001000000000000000000000000001001000000000000000000000010000000000000000000000000001001000000000000001000000000000100010,34,37,0.09420000000000212,113.47790000000005,148.15,461.136904456,11,4,5,6,6,12,0,4,1,0
Oxybutynin,0000100000000000000000010000001000000000000000000000000000000000001000000000000000000001000100000100000000000000000000000100000000100100000100100000000000000010000000000000001000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000100000000000001000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000001100010000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000010001000000000000000000000000000000001000000000000000000000000000000000100000001010000010000000000000000000000000000001000000000000000000000000000010100,26,27,3.342900000000002,103.43680000000006,49.77,357.230393852,4,1,7,4,0,4,1,2,1,1
Acetophenazine,0001001000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000100000000100000000000000000000000100000100000000000100000000000000000000000001000000000000000000000000000000000000000001001000000010000000000000000000000000000100000000000000000000001000000000000000001000000000000000000000000000000000000000000000000001010000000000000000000100100000000000000000000000000100000100000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000101000000000100000000100000000000000000000000000000000000000010000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000010000000000010000000010000000010000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000100100100000000010000000000000000000000000000001000000000000000000000000000010000,29,32,3.491900000000002,118.60030000000008,47.02,411.19804816799996,5,1,7,6,0,6,0,4,2,0
Isoprenaline,0000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000010000000000000000000001000000000000000000000000100000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000010000010000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000100100000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000010010,15,15,1.129199999999999,57.87010000000004,72.72,211.120843404,4,4,4,4,0,4,1,1,1,0
Melatonin,0000001000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000001010000000000000000000100000000000000000100000000000000000001000001000000010000000000001000000000000000000001100000000000000000000000010000000000000000000000000000000000000000000000000100101000000010000000000000000000000100000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000001000010010010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000011000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000001000000000100000000000000000001000000000000000000000000001000000000000000000000000000000000,17,18,1.8550999999999995,67.23840000000003,54.120000000000005,232.121177752,4,2,4,2,1,4,0,2,1,0
Cefditoren,0000100000000000000000000110000000000000000000000000000000001000000000000100000000010001100000000100100000000000000000000000010000100000000000000000000000100000000010001000001000000010000010001000000000000000000000001000000001000001000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000100110000000000000000001000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010001000000000000000000010000000000000000000000000000000000000010000000000000100000000000001000000000000000100000010100100000000001000000000000000000100000000101000000001000010000000000000000100000000000000000000000000010000000000000100000000000000000000000000000000000001000000000000000000001000000000000001000010101001000000000000000000000000000000000000000001000000000100000000000000000000001001001000000000000000000100000000000000000000000000000000100100000000000000000000000000000000000000000100000000001000001000010000000000000000000000100000,34,37,1.2927199999999996,125.64190000000002,160.1,506.05008067600005,11,4,7,11,2,14,0,4,0,0
Glipizide,0000110000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000100100000010000000000010000000000000001000001000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000010000000100000000100000000100000000000000000000010000000000000000100000000000000000010000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000001001000000000100000000000000000010100000000000000000000000100000000000000000000000000000000000000001000000001000000000000000000000100000100000000000000000010000000000011000000010010000010000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000101000000000001000000000000100010100,31,33,2.0781199999999997,114.97440000000006,130.14999999999998,445.17837534399996,9,3,7,6,3,10,0,3,1,1
Clonazepam,0000000000000000000000000000001000000001000000000100000000000000010000000000000000001000000000000100000000010000000000000000000000000000000000100000100000000000000000000000001000000000010000000000000000000000000000000000000000000000010000100000000000000000000000000000001000000000000000000000000001010000000010000000000000000000000000000000000000000000000000000000100000000100000000000000000000000001010000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000001000000000100010000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000010000001000000000010000001000000000000000000000000001000000000000000100000000010000000000000000000000000001000000000000000000000000000000000000,22,24,3.037700000000001,83.68410000000002,84.6,315.04106886,6,1,2,4,1,7,0,3,2,0
Promethazine,0001000000000000000000000000000000000000000000000000000000000000000000010010000000001000100000000000000000100000000000000000010000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000010000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000001000000000000000000000000000000010,20,22,4.239400000000003,87.16200000000005,6.48,284.13471963999996,2,0,3,3,0,3,1,3,2,0
Dihydrotachysterol,0000100000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000100001000100000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000001000010000100000000000000000000000000000000000100000000000100000000000000000000000000000000001000000000000000000010000001000000001000000000000000000000000000000000000000000000100000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000001000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000010000000000000001010000000000000000000000000000000010000001000000000101000000000000001000000000100000000000000000000000000000000000000000000000100000000000000000001100010000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000001001000000010000000000000000100010010,31,33,7.720900000000009,125.66580000000009,20.23,398.35486609199995,1,1,5,1,0,1,0,3,0,3
Mequitazine,0001100000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000100000000100000000100000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000001001000000000000000000000001000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000001000000000000000000000000010000000000000000000000000000000000100000000000000010000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000,23,27,4.631100000000004,96.66700000000004,6.48,322.15036970399996,2,0,2,3,0,3,1,6,2,0
Atazanavir,0000000000000000000010000000001000000000000100000000000000000010000000000000100000000000000000000000000000000000000000000000000100100001000000100000000000000000000000100000001010000110001100100000100000000000000000001000010000000000000000000000000000000000000000000000000000101000000000100100010001000000000000000000000000000000100100000000100000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000001000000000000000000000001000000000000000000000000000000000010000000000000000100100000000100000000000000000000000000100100000000001001000000000000000000100000000000000001000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000100100001000001001000000000000000000000000000000000110000000000100010000000000000000000001000000001000000000000000010000000000000010,51,53,4.211600000000007,193.87659999999937,171.22000000000003,704.3897480039999,13,5,14,9,4,13,0,3,2,0
Fludarabine,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000010000001000000000000000000000000000000000000000000000001000000000000000001000000000010000000000001000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000011000000000000000000000101001000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000011000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000010000000010000000000000000001010000100000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000001000000000010000100000000000000000000000000000000000000000100001000000000000000000100000000000000000000000000000000000000000000000100001000100000000000000000000000000000000000000000000000000000000000001000000000,20,22,-1.8409000000000002,62.70280000000002,139.54,285.08733208399997,9,5,2,9,0,10,0,3,0,0
Perhexiline,0000100100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000100101000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000010110,20,22,5.295400000000005,86.89870000000008,12.03,277.27695012,1,1,4,1,0,1,1,3,0,2
Diphenhydramine,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000100000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000101000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000100000000000000000000000010000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000100000000010000000000000000000000000000001000000000000000000010000000000010,19,20,3.3542000000000023,79.23300000000006,12.47,255.162314292,2,0,6,2,0,2,0,2,2,0
Atorvastatin,0000000001000000000000000000000000000000000000000010000000000000000001000000000000000000100000000000000000000000000000010000000100100000000000000000000000000000000000000000001000000000000000000000000000000000000000001000010000000001000000000000000000000000000000000000000000000000000010010000000001001000000000100000000010001000000000000000000100100000000000000000000000000100010000000000000000000001000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100100000000000000000000000000100100001000000000000000000000000000000000000000000000000000000000000010000010000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000100000000000000010000010000000000000000100000000000000010000000100000010001000000010000000000000000001000000000100000000000000010000000000100000000000000000011000100000000000000000000000000010,41,44,6.313600000000005,157.24659999999957,111.78999999999999,558.2530004399999,7,4,12,5,1,8,0,4,3,0
Etidronic acid,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000100000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000,11,10,-0.9922,34.71199999999999,135.29,205.974525856,7,5,2,3,0,9,0,0,0,0
Deslanoside,0000100000000001000000000000000000000000000000000000000000010000000100100000000000000000000000001100000000000000000000000000001000000000000000000000000000100000000000000000001000000000000000000000000000010000000010001011000000000000000000000000000000000000000000010000010000000000000110000000000000000100000000000000000000001000100000001000010000000000000000000000000100000100000000000000000000000000000000000000011000000000000000000010000000000000000000000000010000000000000000000000000000000001000000001000000000010000000000000011001000100000000000000000000010000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001001100000000000000000001000000000001000000000110000000000010100000000000001000000000000000010000000000000000010000100000000000100000000001000000010001000000000000000000000000000000000000000000000000000000000000000001000001000000110000000000100000000010000000000000000100000001010100000000000110001000001000100000000000000001001000000000000000000010000000000000,66,74,0.042300000000006555,225.2441999999993,282.21,942.4824301480004,19,9,10,19,0,19,0,9,0,4
Tegaserod,0000000000000000000000000000010000000000000000010000000000000010000000000001000000000000000000000001000000001010000000000000000000000000100000000000100000000001000000001001001000001010000000000000000000000000000000001100000000000100000000000010000000000000000000000000000000000000000000000000000001100000010000000000000000000000110000000000010000000000000010000000000000000000000000000000000000000000100000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000001010010000010001000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000001000000000100000000000000000001000000000000000000000000001000000000000000000000000000000000,22,23,2.8145700000000007,90.83480000000003,85.29,301.190260356,6,4,7,3,0,6,0,2,1,0
Vigabatrin,0000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000010000000000000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000010,9,8,0.36450000000000027,35.0422,63.31999999999999,129.078978592,3,3,4,2,0,3,1,0,0,0
Diphenoxylate,0000000000000000000000000000001000000000000000000000000000000000000100000000000000000000100000000100000000000000000000000000000000100000000000000000001000000000000000000000101000000000000000100000000000000000000000001000000000000000010000000000000000010000100000000000000000000000000000000000000001000000000000000000000000000100100000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000101000000000000100000000000000000000000000000000000100000000000001000101000000000000000000000000001000100000000000001000000000000000000000000000000000000000000000001010000000100000000000000000000000000010000000000000000000000000000000000000000010000000000000000000001000000000000000010000000000000000000000000001000000001010000000000000010000001000000000000000000000000000000000100000000000000010000000000000000000000100001001000000000100000000000000000000000,34,37,5.483280000000006,134.32099999999994,53.33,452.246378264,4,0,8,4,0,4,0,4,3,0
Streptomycin,0000100000000000000100000000000000000000000000000000000010000000000000100000000000000000000000000100000000000000000000000000001000000000000000100000000000000000000000000000000000001000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010110000000000000000000000000000000000001100000100000100000000000000000000100000000000010000000001000000000100010000000011000000000000000000000010000000000000000000000000001000000000000000000000100000000001000000000000000000000000000010000000000000000000000000010000000010000000000000000001010000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000100000000001000000000001000000000000000000000000000000000000000000000000000000000000001001000100000000010100000000001000000000000000000000000000000000000100000000000001000000000000101000000000000001001000010000000000010000000000000000,40,42,-7.741760000000013,131.39890000000003,331.43,581.2656696880001,19,16,9,15,0,19,0,3,0,1
